CAREHOME_id	Box_id	caseload_month	wmd.caseload_yr -8	caseload_size	Days_Since_Last_Reading	observ_month	wmd.observ_yr -8	BP	Pulse	O2	Temp	NEWS2(0-4)	NEWS2(5-6)	NEWS2(7+)	NEWS2
XNFCG1	BOX522	SEPTEMBER 	2013	1	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX523	SEPTEMBER 	2013	8	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX524	SEPTEMBER 	2013	10	136	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX525	SEPTEMBER 	2013	8	136	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX526	SEPTEMBER 	2013	1	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX527	SEPTEMBER 	2013	2	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX528	SEPTEMBER 	2013	2	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XL2LT1	BOX529	SEPTEMBER 	2013	6	152	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XL2DH1	BOX530	SEPTEMBER 	2013	6	140	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XL2E41	BOX531	SEPTEMBER 	2013	5	192	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XL2F51	BOX532	SEPTEMBER 	2013	8	94	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLXNM1	BOX533	SEPTEMBER 	2013	30	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLXNM1	BOX534	SEPTEMBER 	2013	3	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM92X1	BOX535	SEPTEMBER 	2013	6	7	SEPTEMBER 	2013	3	3	0	0	0	0	0	0
XNEKD1	BOX536	SEPTEMBER 	2013	16	119	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XNG861	BOX537	SEPTEMBER 	2013	5	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XL2PF1	BOX538	SEPTEMBER 	2013	7	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLWF71	BOX539	SEPTEMBER 	2013	6	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM73R1	BOX540	SEPTEMBER 	2013	0	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM73R1	BOX541	SEPTEMBER 	2013	16	15	SEPTEMBER 	2013	1	2	1	1	0	0	0	0
XM73R1	BOX542	SEPTEMBER 	2013	8	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XL2PL1	BOX543	SEPTEMBER 	2013	32	5	SEPTEMBER 	2013	16	84	94	115	0	0	0	0
XNH831	BOX544	OCTOBER 	2013	6	185	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2G21	BOX545	OCTOBER 	2013	8	229	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX546	OCTOBER 	2013	2	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX547	OCTOBER 	2013	2	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX548	OCTOBER 	2013	3	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX549	OCTOBER 	2013	1	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX550	OCTOBER 	2013	1	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX551	OCTOBER 	2013	4	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX552	OCTOBER 	2013	6	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX553	OCTOBER 	2013	2	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX554	OCTOBER 	2013	2	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX555	OCTOBER 	2013	4	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX556	OCTOBER 	2013	8	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX557	OCTOBER 	2013	4	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX558	OCTOBER 	2013	2	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX559	OCTOBER 	2013	1	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX560	OCTOBER 	2013	5	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX561	OCTOBER 	2013	3	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX562	OCTOBER 	2013	1	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX563	OCTOBER 	2013	5	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2FE1	BOX564	OCTOBER 	2013	1	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2FE1	BOX565	OCTOBER 	2013	4	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AF1	BOX566	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2AG1	BOX567	OCTOBER 	2013	42	19	OCTOBER 	2013	8	14	6	4	0	0	0	0
XL2AK1	BOX568	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XNGJY1	BOX569	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM8KV1	BOX570	OCTOBER 	2013	23	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM8KV1	BOX571	OCTOBER 	2013	28	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2CA1	BOX572	OCTOBER 	2013	18	75	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2CJ1	BOX573	OCTOBER 	2013	28	7	OCTOBER 	2013	15	31	16	1	0	1	0	1
XM2AN1	BOX574	OCTOBER 	2013	5	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM2AN1	BOX575	OCTOBER 	2013	7	208	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2CV1	BOX576	OCTOBER 	2013	15	209	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM5A81	BOX577	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2DF1	BOX578	OCTOBER 	2013	20	200	OCTOBER 	2013	0	0	0	0	0	0	0	0
XLRWW1	BOX579	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2DQ1	BOX580	OCTOBER 	2013	8	146	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2DQ1	BOX581	OCTOBER 	2013	6	125	OCTOBER 	2013	0	0	0	0	0	0	0	0
XLKL41	BOX582	OCTOBER 	2013	1	243	OCTOBER 	2013	0	0	0	0	0	0	0	0
XLKL41	BOX583	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XLKL41	BOX584	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XLKL41	BOX585	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XLKL41	BOX586	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2ER1	BOX587	OCTOBER 	2013	7	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2ER1	BOX588	OCTOBER 	2013	16	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2ER1	BOX589	OCTOBER 	2013	16	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM0GT1	BOX590	OCTOBER 	2013	27	143	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2EC1	BOX591	OCTOBER 	2013	11	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2EC1	BOX592	OCTOBER 	2013	2	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2EC1	BOX593	OCTOBER 	2013	9	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XN5X51	BOX594	OCTOBER 	2013	5	10	OCTOBER 	2013	4	5	1	1	1	0	0	1
XM61M1	BOX595	OCTOBER 	2013	5	237	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2EL1	BOX596	OCTOBER 	2013	6	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2EL1	BOX597	OCTOBER 	2013	6	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XLXKP1	BOX598	OCTOBER 	2013	7	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM6FM1	BOX599	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM1PG1	BOX600	OCTOBER 	2013	27	157	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2FD1	BOX601	OCTOBER 	2013	9	0	OCTOBER 	2013	9	10	1	430	0	0	0	0
XLXTY1	BOX602	OCTOBER 	2013	6	31	OCTOBER 	2013	4	7	3	4	0	0	0	0
XLWF61	BOX603	OCTOBER 	2013	24	30	OCTOBER 	2013	14	28	14	15	0	0	0	0
XL5YG1	BOX604	OCTOBER 	2013	14	205	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2L31	BOX605	OCTOBER 	2013	3	7	OCTOBER 	2013	3	6	3	3	0	0	0	0
XM19J1	BOX606	OCTOBER 	2013	3	264	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2H81	BOX607	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2HD1	BOX608	OCTOBER 	2013	4	178	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2HD1	BOX609	OCTOBER 	2013	4	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM92X1	BOX610	OCTOBER 	2013	17	180	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2HK1	BOX611	OCTOBER 	2013	29	207	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2HK1	BOX612	OCTOBER 	2013	28	207	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2HK1	BOX613	OCTOBER 	2013	26	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2HK1	BOX614	OCTOBER 	2013	26	209	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2HK1	BOX615	OCTOBER 	2013	21	207	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM1PG1	BOX616	OCTOBER 	2013	1	251	OCTOBER 	2013	0	0	0	0	0	0	0	0
XNJ4J1	BOX617	OCTOBER 	2013	13	213	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2J01	BOX618	OCTOBER 	2013	18	13	OCTOBER 	2013	16	31	15	17	10	0	0	10
XL2J11	BOX619	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM5JP1	BOX620	OCTOBER 	2013	6	31	OCTOBER 	2013	5	11	6	3	1	2	0	3
XL2JA1	BOX621	OCTOBER 	2013	7	146	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2JF1	BOX622	OCTOBER 	2013	8	69	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2JL1	BOX623	OCTOBER 	2013	17	169	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2JN1	BOX624	OCTOBER 	2013	39	122	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM5FD1	BOX625	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM5FD1	BOX626	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM5FD1	BOX627	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM5FD1	BOX628	OCTOBER 	2013	10	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM5FD1	BOX629	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XNC951	BOX630	OCTOBER 	2013	3	221	OCTOBER 	2013	0	0	0	0	0	0	0	0
XNC951	BOX631	OCTOBER 	2013	1	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XNJQE1	BOX632	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM9G71	BOX633	OCTOBER 	2013	4	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2KV1	BOX634	OCTOBER 	2013	3	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2KV1	BOX635	OCTOBER 	2013	5	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2KV1	BOX636	OCTOBER 	2013	8	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2KV1	BOX637	OCTOBER 	2013	4	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XNF7C1	BOX638	OCTOBER 	2013	9	0	OCTOBER 	2013	39	65	26	6	0	0	0	0
XL2L31	BOX639	OCTOBER 	2013	3	7	OCTOBER 	2013	1	2	1	1	0	0	0	0
XL2L51	BOX640	OCTOBER 	2013	18	13	OCTOBER 	2013	2	5	3	1	1	0	0	1
XL2L81	BOX641	OCTOBER 	2013	29	4	OCTOBER 	2013	9	19	10	9	1	0	1	2
XL2LC1	BOX642	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2ME1	BOX643	OCTOBER 	2013	6	31	OCTOBER 	2013	0	1	1	1	0	0	0	0
XL2ME1	BOX644	OCTOBER 	2013	19	10	OCTOBER 	2013	4	12	8	8	2	0	0	2
XL2ME1	BOX645	OCTOBER 	2013	19	10	OCTOBER 	2013	5	8	3	2	0	0	0	0
XL2LE1	BOX646	OCTOBER 	2013	23	4	OCTOBER 	2013	22	120	97	88	1	0	0	1
XL5A51	BOX647	OCTOBER 	2013	7	189	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2MF1	BOX648	OCTOBER 	2013	5	188	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2MF1	BOX649	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2MF1	BOX650	OCTOBER 	2013	4	209	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2ML1	BOX651	OCTOBER 	2013	7	10	OCTOBER 	2013	5	10	5	5	0	0	0	0
XL2MR1	BOX652	OCTOBER 	2013	12	205	OCTOBER 	2013	0	0	0	0	0	0	0	0
XLKMC1	BOX653	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XNH851	BOX654	OCTOBER 	2013	6	27	OCTOBER 	2013	4	8	4	4	4	0	0	4
XL3JV1	BOX655	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2J61	BOX656	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2JJ1	BOX657	OCTOBER 	2013	2	176	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2PL1	BOX658	OCTOBER 	2013	26	120	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM4871	BOX659	OCTOBER 	2013	21	1	OCTOBER 	2013	24	49	26	24	5	1	5	11
XNFCG1	BOX660	OCTOBER 	2013	1	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX661	OCTOBER 	2013	8	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX662	OCTOBER 	2013	10	164	OCTOBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX663	OCTOBER 	2013	8	164	OCTOBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX664	OCTOBER 	2013	1	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX665	OCTOBER 	2013	2	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX666	OCTOBER 	2013	2	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2LT1	BOX667	OCTOBER 	2013	6	21	OCTOBER 	2013	13	14	1	0	0	0	0	0
XL2DH1	BOX668	OCTOBER 	2013	6	168	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2E41	BOX669	OCTOBER 	2013	5	220	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2F51	BOX670	OCTOBER 	2013	8	122	OCTOBER 	2013	0	0	0	0	0	0	0	0
XLXNM1	BOX671	OCTOBER 	2013	30	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XLXNM1	BOX672	OCTOBER 	2013	3	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM92X1	BOX673	OCTOBER 	2013	6	35	OCTOBER 	2013	0	0	0	0	0	0	0	0
XNEKD1	BOX674	OCTOBER 	2013	16	147	OCTOBER 	2013	0	0	0	0	0	0	0	0
XNG861	BOX675	OCTOBER 	2013	5	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2PF1	BOX676	OCTOBER 	2013	7	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XLWF71	BOX677	OCTOBER 	2013	6	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM73R1	BOX678	OCTOBER 	2013	0	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM73R1	BOX679	OCTOBER 	2013	16	43	OCTOBER 	2013	0	0	0	0	0	0	0	0
XM73R1	BOX680	OCTOBER 	2013	8	0	OCTOBER 	2013	0	0	0	0	0	0	0	0
XL2PL1	BOX681	OCTOBER 	2013	33	16	OCTOBER 	2013	22	91	85	119	0	0	0	0
XNH831	BOX682	NOVEMBER 	2013	6	221	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2G21	BOX683	NOVEMBER 	2013	8	265	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX684	NOVEMBER 	2013	2	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX685	NOVEMBER 	2013	2	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX686	NOVEMBER 	2013	3	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX687	NOVEMBER 	2013	1	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX688	NOVEMBER 	2013	1	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX689	NOVEMBER 	2013	4	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX690	NOVEMBER 	2013	6	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX691	NOVEMBER 	2013	2	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX692	NOVEMBER 	2013	2	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX693	NOVEMBER 	2013	4	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX694	NOVEMBER 	2013	8	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX695	NOVEMBER 	2013	4	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX696	NOVEMBER 	2013	2	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX697	NOVEMBER 	2013	1	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX698	NOVEMBER 	2013	5	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX699	NOVEMBER 	2013	3	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX700	NOVEMBER 	2013	1	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AC1	BOX701	NOVEMBER 	2013	5	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2FE1	BOX702	NOVEMBER 	2013	1	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2FE1	BOX703	NOVEMBER 	2013	4	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AF1	BOX704	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AG1	BOX705	NOVEMBER 	2013	34	55	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2AK1	BOX706	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XNGJY1	BOX707	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM8KV1	BOX708	NOVEMBER 	2013	23	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM8KV1	BOX709	NOVEMBER 	2013	28	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2CA1	BOX710	NOVEMBER 	2013	18	111	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2CJ1	BOX711	NOVEMBER 	2013	25	0	NOVEMBER 	2013	23	47	24	22	17	1	1	19
XM2AN1	BOX712	NOVEMBER 	2013	5	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM2AN1	BOX713	NOVEMBER 	2013	7	244	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2CV1	BOX714	NOVEMBER 	2013	15	245	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM5A81	BOX715	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2DF1	BOX716	NOVEMBER 	2013	20	236	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XLRWW1	BOX717	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2DQ1	BOX718	NOVEMBER 	2013	12	34	NOVEMBER 	2013	11	22	11	11	9	0	0	9
XL2DQ1	BOX719	NOVEMBER 	2013	5	34	NOVEMBER 	2013	3	6	3	3	3	0	0	3
XLKL41	BOX720	NOVEMBER 	2013	1	279	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XLKL41	BOX721	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XLKL41	BOX722	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XLKL41	BOX723	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XLKL41	BOX724	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2ER1	BOX725	NOVEMBER 	2013	7	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2ER1	BOX726	NOVEMBER 	2013	16	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2ER1	BOX727	NOVEMBER 	2013	16	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM0GT1	BOX728	NOVEMBER 	2013	24	179	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2EC1	BOX729	NOVEMBER 	2013	11	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2EC1	BOX730	NOVEMBER 	2013	2	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2EC1	BOX731	NOVEMBER 	2013	8	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XN5X51	BOX732	NOVEMBER 	2013	4	13	NOVEMBER 	2013	5	7	5	5	1	0	0	1
XM61M1	BOX733	NOVEMBER 	2013	4	273	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2EL1	BOX734	NOVEMBER 	2013	6	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2EL1	BOX735	NOVEMBER 	2013	6	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XLXKP1	BOX736	NOVEMBER 	2013	7	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM6FM1	BOX737	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM1PG1	BOX738	NOVEMBER 	2013	27	193	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2FD1	BOX739	NOVEMBER 	2013	7	0	NOVEMBER 	2013	1	2	1	388	0	0	0	0
XLXTY1	BOX740	NOVEMBER 	2013	6	6	NOVEMBER 	2013	6	11	5	6	0	0	0	0
XLWF61	BOX741	NOVEMBER 	2013	19	7	NOVEMBER 	2013	13	24	11	19	0	0	0	0
XL5YG1	BOX742	NOVEMBER 	2013	8	241	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2L31	BOX743	NOVEMBER 	2013	3	2	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM19J1	BOX744	NOVEMBER 	2013	3	300	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2H81	BOX745	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2HD1	BOX746	NOVEMBER 	2013	4	1	NOVEMBER 	2013	23	46	23	20	0	0	0	0
XL2HD1	BOX747	NOVEMBER 	2013	4	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM92X1	BOX748	NOVEMBER 	2013	17	216	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2HK1	BOX749	NOVEMBER 	2013	29	243	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2HK1	BOX750	NOVEMBER 	2013	28	243	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2HK1	BOX751	NOVEMBER 	2013	26	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2HK1	BOX752	NOVEMBER 	2013	26	245	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2HK1	BOX753	NOVEMBER 	2013	20	243	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM1PG1	BOX754	NOVEMBER 	2013	1	287	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XNJ4J1	BOX755	NOVEMBER 	2013	12	249	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2J01	BOX756	NOVEMBER 	2013	15	3	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2J11	BOX757	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM5JP1	BOX758	NOVEMBER 	2013	6	36	NOVEMBER 	2013	8	16	8	7	7	0	0	7
XL2JA1	BOX759	NOVEMBER 	2013	9	0	NOVEMBER 	2013	0	60	60	64	0	0	0	0
XL2JF1	BOX760	NOVEMBER 	2013	8	105	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2JL1	BOX761	NOVEMBER 	2013	20	15	NOVEMBER 	2013	18	33	15	10	6	2	1	9
XL2JN1	BOX762	NOVEMBER 	2013	34	158	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM5FD1	BOX763	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM5FD1	BOX764	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM5FD1	BOX765	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM5FD1	BOX766	NOVEMBER 	2013	10	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM5FD1	BOX767	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XNC951	BOX768	NOVEMBER 	2013	3	257	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XNC951	BOX769	NOVEMBER 	2013	1	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XNJQE1	BOX770	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM9G71	BOX771	NOVEMBER 	2013	3	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2KV1	BOX772	NOVEMBER 	2013	3	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2KV1	BOX773	NOVEMBER 	2013	5	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2KV1	BOX774	NOVEMBER 	2013	8	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
